time,open,high,low,close
2021-09-07T18:00:00-03:00,1.18384,1.18512,1.1802,1.18129
2021-09-08T18:00:00-03:00,1.18129,1.18414,1.18051,1.18239
2021-09-09T18:00:00-03:00,1.18239,1.18512,1.18084,1.18084
2021-09-12T18:00:00-03:00,1.18119,1.18171,1.17701,1.18102
2021-09-13T18:00:00-03:00,1.18102,1.18458,1.18001,1.18023
2021-09-14T18:00:00-03:00,1.18023,1.18319,1.17991,1.18157
2021-09-15T18:00:00-03:00,1.18157,1.18207,1.17505,1.17655
2021-09-16T18:00:00-03:00,1.17655,1.17889,1.17245,1.17249
2021-09-19T18:00:00-03:00,1.173,1.17365,1.17002,1.17246
2021-09-20T18:00:00-03:00,1.17246,1.17487,1.17147,1.1722
2021-09-21T18:00:00-03:00,1.1722,1.17557,1.16843,1.16873
2021-09-22T18:00:00-03:00,1.16873,1.17502,1.16835,1.17385
2021-09-23T18:00:00-03:00,1.17385,1.17476,1.17007,1.17204
2021-09-26T18:00:00-03:00,1.1726,1.17264,1.16844,1.16955
2021-09-27T18:00:00-03:00,1.16955,1.17033,1.16681,1.16833
2021-09-28T18:00:00-03:00,1.16833,1.16902,1.15895,1.15968
2021-09-29T18:00:00-03:00,1.15968,1.16098,1.15625,1.15755
2021-09-30T18:00:00-03:00,1.15755,1.1607399999999999,1.15629,1.15928
2021-10-03T18:00:00-03:00,1.15928,1.16403,1.15877,1.16185
2021-10-04T18:00:00-03:00,1.16185,1.1622,1.15806,1.1596899999999999
2021-10-05T18:00:00-03:00,1.1596899999999999,1.16006,1.1529099999999999,1.15534
2021-10-06T18:00:00-03:00,1.15534,1.15721,1.15473,1.155
2021-10-07T18:00:00-03:00,1.155,1.15861,1.1541299999999999,1.1571
2021-10-10T18:00:00-03:00,1.1569099999999999,1.15868,1.1549,1.15494
2021-10-11T18:00:00-03:00,1.15494,1.15703,1.15245,1.15298
2021-10-12T18:00:00-03:00,1.15298,1.15974,1.15251,1.15907
2021-10-13T18:00:00-03:00,1.15907,1.16244,1.15839,1.15965
2021-10-14T18:00:00-03:00,1.15965,1.16187,1.15881,1.15949
2021-10-17T18:00:00-03:00,1.15912,1.16224,1.15718,1.16095
2021-10-18T18:00:00-03:00,1.16095,1.16694,1.16084,1.1632
2021-10-19T18:00:00-03:00,1.1632,1.16587,1.16169,1.16478
2021-10-20T18:00:00-03:00,1.16478,1.1667399999999999,1.1619599999999999,1.16225
2021-10-21T18:00:00-03:00,1.16225,1.16558,1.16204,1.16447
2021-10-24T18:00:00-03:00,1.1638,1.16652,1.15906,1.16065
2021-10-25T18:00:00-03:00,1.16065,1.16258,1.15848,1.15958
2021-10-26T18:00:00-03:00,1.15958,1.16263,1.15848,1.16026
2021-10-27T18:00:00-03:00,1.16026,1.16921,1.15822,1.1677899999999999
2021-10-28T18:00:00-03:00,1.1677899999999999,1.16902,1.1535199999999999,1.15611
2021-10-31T18:00:00-03:00,1.15573,1.16092,1.1546,1.1606
2021-11-01T18:00:00-03:00,1.1606,1.1613499999999999,1.15753,1.1579
2021-11-02T18:00:00-03:00,1.1579,1.16163,1.15623,1.16114
2021-11-03T18:00:00-03:00,1.16114,1.16164,1.15284,1.15543
2021-11-04T18:00:00-03:00,1.15543,1.15731,1.15133,1.15677
2021-11-07T19:00:00-03:00,1.15565,1.1595,1.15505,1.15852
2021-11-08T19:00:00-03:00,1.15852,1.1609,1.15696,1.15927
2021-11-09T19:00:00-03:00,1.15927,1.15953,1.1475899999999999,1.14783
2021-11-10T19:00:00-03:00,1.14783,1.14877,1.1443,1.14496
2021-11-11T19:00:00-03:00,1.14496,1.14622,1.14329,1.14433
2021-11-14T19:00:00-03:00,1.14469,1.1464,1.13563,1.13674
2021-11-15T19:00:00-03:00,1.13674,1.13857,1.13089,1.132
2021-11-16T19:00:00-03:00,1.132,1.13322,1.12634,1.1319299999999999
2021-11-17T19:00:00-03:00,1.1319299999999999,1.13741,1.13139,1.13719
2021-11-18T19:00:00-03:00,1.13719,1.13727,1.12501,1.12809
2021-11-21T19:00:00-03:00,1.12863,1.1290499999999999,1.12306,1.12347
2021-11-22T19:00:00-03:00,1.12347,1.1275,1.1226,1.12477
2021-11-23T19:00:00-03:00,1.12477,1.12554,1.1186099999999999,1.11972
2021-11-24T19:00:00-03:00,1.11972,1.12297,1.11935,1.1206
2021-11-25T19:00:00-03:00,1.1206,1.1332,1.12048,1.13063
2021-11-28T19:00:00-03:00,1.12981,1.13115,1.12584,1.12906
2021-11-29T19:00:00-03:00,1.12906,1.13828,1.1235,1.13377
2021-11-30T19:00:00-03:00,1.13377,1.13598,1.13025,1.13191
2021-12-01T19:00:00-03:00,1.13191,1.13477,1.12953,1.1300999999999999
2021-12-02T19:00:00-03:00,1.1300999999999999,1.13335,1.12667,1.13062
2021-12-05T19:00:00-03:00,1.1302,1.13151,1.12665,1.12838
2021-12-06T19:00:00-03:00,1.12838,1.12985,1.12275,1.12672
2021-12-07T19:00:00-03:00,1.12672,1.13548,1.12622,1.13419
2021-12-08T19:00:00-03:00,1.13419,1.13453,1.12784,1.12927
2021-12-09T19:00:00-03:00,1.12927,1.1324,1.12649,1.13159
2021-12-12T19:00:00-03:00,1.13098,1.1319299999999999,1.12601,1.1282699999999999
2021-12-13T19:00:00-03:00,1.1282699999999999,1.13238,1.12537,1.12585
2021-12-14T19:00:00-03:00,1.12585,1.1299299999999999,1.12216,1.12868
2021-12-15T19:00:00-03:00,1.12868,1.13605,1.12812,1.13298
2021-12-16T19:00:00-03:00,1.13298,1.13489,1.1235,1.12361
2021-12-19T19:00:00-03:00,1.12364,1.13039,1.12346,1.1275
2021-12-20T19:00:00-03:00,1.1275,1.1302699999999999,1.12608,1.12847
2021-12-21T19:00:00-03:00,1.12847,1.13424,1.12643,1.13262
2021-12-22T19:00:00-03:00,1.13262,1.13422,1.129,1.13237
2021-12-23T19:00:00-03:00,1.13237,1.13435,1.13065,1.1313
2021-12-26T19:00:00-03:00,1.1313,1.13347,1.1303,1.13265
2021-12-27T19:00:00-03:00,1.13265,1.1333199999999999,1.12896,1.13082
2021-12-28T19:00:00-03:00,1.13082,1.1369,1.12737,1.13457
2021-12-29T19:00:00-03:00,1.13457,1.13598,1.12985,1.13231
2021-12-30T19:00:00-03:00,1.13231,1.13864,1.13032,1.13835
2022-01-02T19:00:00-03:00,1.13835,1.13835,1.12796,1.12941
2022-01-03T19:00:00-03:00,1.12941,1.13226,1.12723,1.12866
2022-01-04T19:00:00-03:00,1.12866,1.13465,1.1277,1.13121
2022-01-05T19:00:00-03:00,1.13121,1.13318,1.12847,1.1294899999999999
2022-01-06T19:00:00-03:00,1.1294899999999999,1.13648,1.129,1.13609
2022-01-09T19:00:00-03:00,1.13518,1.13603,1.1285,1.13249
2022-01-10T19:00:00-03:00,1.13249,1.13754,1.13128,1.13661
2022-01-11T19:00:00-03:00,1.13661,1.14527,1.13546,1.14415
2022-01-12T19:00:00-03:00,1.14415,1.14816,1.14357,1.14547
2022-01-13T19:00:00-03:00,1.14547,1.14828,1.13985,1.14149
2022-01-16T19:00:00-03:00,1.14118,1.14343,1.13918,1.1403
2022-01-17T19:00:00-03:00,1.1403,1.14215,1.13146,1.13241
2022-01-18T19:00:00-03:00,1.13241,1.1357,1.13189,1.13424
2022-01-19T19:00:00-03:00,1.13424,1.1369,1.13031,1.13101
2022-01-20T19:00:00-03:00,1.13101,1.13598,1.13008,1.1343699999999999
2022-01-23T19:00:00-03:00,1.13408,1.1345,1.12903,1.13245
2022-01-24T19:00:00-03:00,1.13245,1.13287,1.12632,1.13003
2022-01-25T19:00:00-03:00,1.13003,1.13107,1.12351,1.1241
2022-01-26T19:00:00-03:00,1.1241,1.12434,1.11314,1.11452
2022-01-27T19:00:00-03:00,1.11452,1.11737,1.11214,1.11477
2022-01-30T19:00:00-03:00,1.11412,1.12478,1.1138,1.12331
2022-01-31T19:00:00-03:00,1.12331,1.12787,1.12208,1.1270499999999999
2022-02-01T19:00:00-03:00,1.1270499999999999,1.13299,1.12667,1.13017
2022-02-02T19:00:00-03:00,1.13017,1.14513,1.12669,1.1435
2022-02-03T19:00:00-03:00,1.1435,1.14837,1.14114,1.14506
2022-02-06T19:00:00-03:00,1.14645,1.14645,1.14152,1.14421
2022-02-07T19:00:00-03:00,1.14421,1.14488,1.13962,1.14143
2022-02-08T19:00:00-03:00,1.14143,1.14478,1.14026,1.14211
2022-02-09T19:00:00-03:00,1.14211,1.14948,1.1375,1.14275
2022-02-10T19:00:00-03:00,1.14275,1.14301,1.13298,1.13453
2022-02-13T19:00:00-03:00,1.13371,1.1369,1.12799,1.13057
2022-02-14T19:00:00-03:00,1.13057,1.13682,1.12964,1.13581
2022-02-15T19:00:00-03:00,1.13581,1.1395899999999999,1.1345,1.13719
2022-02-16T19:00:00-03:00,1.13719,1.13862,1.13231,1.13578
2022-02-17T19:00:00-03:00,1.13578,1.13771,1.13146,1.13189
2022-02-20T19:00:00-03:00,1.13156,1.13902,1.13065,1.13078
2022-02-21T19:00:00-03:00,1.13078,1.13668,1.12879,1.13234
2022-02-22T19:00:00-03:00,1.13234,1.13589,1.13011,1.13024
2022-02-23T19:00:00-03:00,1.13024,1.13086,1.11063,1.11916
2022-02-24T19:00:00-03:00,1.11916,1.12742,1.1166,1.12711
2022-02-27T19:00:00-03:00,1.11184,1.12465,1.11184,1.12175
2022-02-28T19:00:00-03:00,1.12175,1.1233,1.10897,1.11201
2022-03-01T19:00:00-03:00,1.11201,1.11438,1.1057299999999999,1.11186
2022-03-02T19:00:00-03:00,1.11186,1.11216,1.10334,1.10659
2022-03-03T19:00:00-03:00,1.10659,1.10678,1.08857,1.09295
2022-03-06T19:00:00-03:00,1.09204,1.09325,1.08059,1.08528
2022-03-07T19:00:00-03:00,1.08528,1.09583,1.08486,1.08955
2022-03-08T19:00:00-03:00,1.08955,1.10953,1.08898,1.1074
2022-03-09T19:00:00-03:00,1.1074,1.11212,1.0976,1.09834
2022-03-10T19:00:00-03:00,1.09834,1.10434,1.09018,1.09107
2022-03-13T18:00:00-03:00,1.09193,1.09939,1.09003,1.09396
2022-03-14T18:00:00-03:00,1.09396,1.10199,1.09261,1.09552
2022-03-15T18:00:00-03:00,1.09552,1.1046799999999999,1.09478,1.10335
2022-03-16T18:00:00-03:00,1.10335,1.11375,1.10074,1.10902
2022-03-17T18:00:00-03:00,1.10902,1.11185,1.10029,1.10505
2022-03-20T18:00:00-03:00,1.10568,1.10702,1.10101,1.10152
2022-03-21T18:00:00-03:00,1.10152,1.10456,1.09609,1.10276
2022-03-22T18:00:00-03:00,1.10276,1.10437,1.0964099999999999,1.10025
2022-03-23T18:00:00-03:00,1.10025,1.10137,1.09654,1.09965
2022-03-24T18:00:00-03:00,1.09965,1.10377,1.09808,1.09819
2022-03-27T18:00:00-03:00,1.09853,1.09994,1.09445,1.09821
2022-03-28T18:00:00-03:00,1.09821,1.11371,1.09687,1.10852
2022-03-29T18:00:00-03:00,1.10852,1.11709,1.10791,1.11584
2022-03-30T18:00:00-03:00,1.11584,1.11848,1.10608,1.10665
2022-03-31T18:00:00-03:00,1.10665,1.1076,1.1028,1.10474
2022-04-03T18:00:00-03:00,1.10303,1.10544,1.09604,1.0969
2022-04-04T18:00:00-03:00,1.0969,1.09886,1.08999,1.09039
2022-04-05T18:00:00-03:00,1.09039,1.0937999999999999,1.08741,1.08914
2022-04-06T18:00:00-03:00,1.08914,1.09385,1.08646,1.08778
2022-04-07T18:00:00-03:00,1.08778,1.08917,1.08363,1.08758
2022-04-10T18:00:00-03:00,1.09198,1.09331,1.08726,1.08835
2022-04-11T18:00:00-03:00,1.08835,1.09038,1.08212,1.08265
2022-04-12T18:00:00-03:00,1.08265,1.08942,1.08088,1.08887
2022-04-13T18:00:00-03:00,1.08887,1.09234,1.07573,1.08288
2022-04-14T18:00:00-03:00,1.08288,1.083,1.07962,1.08084
2022-04-17T18:00:00-03:00,1.08036,1.08215,1.07698,1.0780399999999999
2022-04-18T18:00:00-03:00,1.0780399999999999,1.08145,1.07611,1.07868
2022-04-19T18:00:00-03:00,1.07868,1.08669,1.07833,1.08503
2022-04-20T18:00:00-03:00,1.08503,1.09361,1.08235,1.08315
2022-04-21T18:00:00-03:00,1.08315,1.08515,1.07705,1.0796
2022-04-24T18:00:00-03:00,1.0806,1.08151,1.06965,1.07117
2022-04-25T18:00:00-03:00,1.07117,1.07386,1.06356,1.06375
2022-04-26T18:00:00-03:00,1.06375,1.06547,1.05143,1.05552
2022-04-27T18:00:00-03:00,1.05552,1.05647,1.04709,1.04985
2022-04-28T18:00:00-03:00,1.04985,1.0593,1.04911,1.05413
